item_id,title,description,category,user_id,rating,review_text,views,purchases
ITEM_0061,Classic Jersey X,The Classic Jersey X is a top-rated sports item designed for modern users who value quality and convenience.,Sports,user_081,4.3,Top notch quality. You won't be disappointed.,466,17
ITEM_0061,Classic Jersey X,The Classic Jersey X is a top-rated sports item designed for modern users who value quality and convenience.,Sports,user_012,4.6,Perfect gift idea. The recipient was thrilled!,438,70
ITEM_0061,Classic Jersey X,The Classic Jersey X is a top-rated sports item designed for modern users who value quality and convenience.,Sports,user_067,4.8,Absolutely love this product! Best purchase I've made this year.,319,75
ITEM_0061,Classic Jersey X,The Classic Jersey X is a top-rated sports item designed for modern users who value quality and convenience.,Sports,user_067,3.1,Average product. Meets basic expectations.,75,18
ITEM_0062,Smart Vitamins Pro,Discover the Smart Vitamins Pro — a premium health product featuring cutting-edge technology and sleek design.,Health,user_045,1.5,Cheaply made and arrived damaged. Want a refund.,248,73
ITEM_0062,Smart Vitamins Pro,Discover the Smart Vitamins Pro — a premium health product featuring cutting-edge technology and sleek design.,Health,user_078,4.3,Exceeded my expectations. Works perfectly and looks amazing.,73,19
ITEM_0062,Smart Vitamins Pro,Discover the Smart Vitamins Pro — a premium health product featuring cutting-edge technology and sleek design.,Health,user_078,2.6,Functional but could use some improvements.,455,84
ITEM_0062,Smart Vitamins Pro,Discover the Smart Vitamins Pro — a premium health product featuring cutting-edge technology and sleek design.,Health,user_089,4.9,Sleek design and works flawlessly. Very impressed.,459,95
ITEM_0062,Smart Vitamins Pro,Discover the Smart Vitamins Pro — a premium health product featuring cutting-edge technology and sleek design.,Health,user_003,4.3,Outstanding value for the price. Would buy again.,431,125
ITEM_0062,Smart Vitamins Pro,Discover the Smart Vitamins Pro — a premium health product featuring cutting-edge technology and sleek design.,Health,user_090,2.7,"Works as described. No complaints, no surprises.",498,113
ITEM_0062,Smart Vitamins Pro,Discover the Smart Vitamins Pro — a premium health product featuring cutting-edge technology and sleek design.,Health,user_100,2.0,Cheaply made and arrived damaged. Want a refund.,309,82
ITEM_0062,Smart Vitamins Pro,Discover the Smart Vitamins Pro — a premium health product featuring cutting-edge technology and sleek design.,Health,user_012,4.9,Five stars! This is exactly what I was looking for.,208,62
ITEM_0062,Smart Vitamins Pro,Discover the Smart Vitamins Pro — a premium health product featuring cutting-edge technology and sleek design.,Health,user_098,3.6,Neither great nor terrible. Just average.,263,20
ITEM_0062,Smart Vitamins Pro,Discover the Smart Vitamins Pro — a premium health product featuring cutting-edge technology and sleek design.,Health,user_009,4.4,Can't believe how good this is for the price. Amazing deal!,399,7
ITEM_0062,Smart Vitamins Pro,Discover the Smart Vitamins Pro — a premium health product featuring cutting-edge technology and sleek design.,Health,user_023,4.8,Five stars! This is exactly what I was looking for.,127,2
ITEM_0062,Smart Vitamins Pro,Discover the Smart Vitamins Pro — a premium health product featuring cutting-edge technology and sleek design.,Health,user_059,4.7,My whole family loves it. Very well made and durable.,140,23
ITEM_0062,Smart Vitamins Pro,Discover the Smart Vitamins Pro — a premium health product featuring cutting-edge technology and sleek design.,Health,user_060,3.5,Average product. Meets basic expectations.,123,23
ITEM_0063,Digital Seat Cover SE,Discover the Digital Seat Cover SE — a premium automotive product featuring cutting-edge technology and sleek design.,Automotive,user_021,2.0,Cheaply made and arrived damaged. Want a refund.,352,11
ITEM_0063,Digital Seat Cover SE,Discover the Digital Seat Cover SE — a premium automotive product featuring cutting-edge technology and sleek design.,Automotive,user_037,4.2,Absolutely love this product! Best purchase I've made this year.,292,27
ITEM_0063,Digital Seat Cover SE,Discover the Digital Seat Cover SE — a premium automotive product featuring cutting-edge technology and sleek design.,Automotive,user_029,2.9,"Works as described. No complaints, no surprises.",209,65
ITEM_0063,Digital Seat Cover SE,Discover the Digital Seat Cover SE — a premium automotive product featuring cutting-edge technology and sleek design.,Automotive,user_003,1.7,Very disappointed. Broke after a week of use.,67,20
ITEM_0063,Digital Seat Cover SE,Discover the Digital Seat Cover SE — a premium automotive product featuring cutting-edge technology and sleek design.,Automotive,user_023,2.8,It's okay. Does the job but nothing special.,311,103
ITEM_0063,Digital Seat Cover SE,Discover the Digital Seat Cover SE — a premium automotive product featuring cutting-edge technology and sleek design.,Automotive,user_040,3.1,"It's fine. Standard product, standard experience.",192,44
ITEM_0063,Digital Seat Cover SE,Discover the Digital Seat Cover SE — a premium automotive product featuring cutting-edge technology and sleek design.,Automotive,user_059,4.3,Sleek design and works flawlessly. Very impressed.,266,79
ITEM_0063,Digital Seat Cover SE,Discover the Digital Seat Cover SE — a premium automotive product featuring cutting-edge technology and sleek design.,Automotive,user_051,3.2,It's okay. Does the job but nothing special.,339,107
ITEM_0063,Digital Seat Cover SE,Discover the Digital Seat Cover SE — a premium automotive product featuring cutting-edge technology and sleek design.,Automotive,user_048,2.9,"It's fine. Standard product, standard experience.",55,15
ITEM_0063,Digital Seat Cover SE,Discover the Digital Seat Cover SE — a premium automotive product featuring cutting-edge technology and sleek design.,Automotive,user_009,4.6,Outstanding value for the price. Would buy again.,441,70
ITEM_0064,Essential Jump Rope Plus,The Essential Jump Rope Plus is a top-rated sports item designed for modern users who value quality and convenience.,Sports,user_077,4.7,My whole family loves it. Very well made and durable.,369,3
ITEM_0064,Essential Jump Rope Plus,The Essential Jump Rope Plus is a top-rated sports item designed for modern users who value quality and convenience.,Sports,user_084,4.3,Outstanding value for the price. Would buy again.,214,51
ITEM_0064,Essential Jump Rope Plus,The Essential Jump Rope Plus is a top-rated sports item designed for modern users who value quality and convenience.,Sports,user_050,3.0,"Works as described. No complaints, no surprises.",365,28
ITEM_0064,Essential Jump Rope Plus,The Essential Jump Rope Plus is a top-rated sports item designed for modern users who value quality and convenience.,Sports,user_088,3.8,Get what you pay for. Acceptable quality.,343,45
ITEM_0064,Essential Jump Rope Plus,The Essential Jump Rope Plus is a top-rated sports item designed for modern users who value quality and convenience.,Sports,user_065,4.8,Exceeded my expectations. Works perfectly and looks amazing.,448,142
ITEM_0065,Essential Shirt SE,The Essential Shirt SE is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_093,2.3,Waste of money. Would not recommend to anyone.,460,85
ITEM_0065,Essential Shirt SE,The Essential Shirt SE is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_084,4.2,My whole family loves it. Very well made and durable.,446,78
ITEM_0065,Essential Shirt SE,The Essential Shirt SE is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_054,3.0,Neither great nor terrible. Just average.,299,37
ITEM_0065,Essential Shirt SE,The Essential Shirt SE is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_060,1.1,Horrible quality control. Mine had defects.,324,74
ITEM_0065,Essential Shirt SE,The Essential Shirt SE is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_075,1.7,Poor quality. Doesn't match the description at all.,99,32
ITEM_0065,Essential Shirt SE,The Essential Shirt SE is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_016,1.7,Returned immediately. Complete ripoff.,211,6
ITEM_0065,Essential Shirt SE,The Essential Shirt SE is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_020,4.3,Five stars! This is exactly what I was looking for.,291,58
ITEM_0065,Essential Shirt SE,The Essential Shirt SE is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_019,4.8,Exceeded my expectations. Works perfectly and looks amazing.,249,42
ITEM_0065,Essential Shirt SE,The Essential Shirt SE is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_081,1.9,Does not work as advertised. Very frustrating.,2,0
ITEM_0066,Compact Resistance Band Plus,Upgrade your lifestyle with the Compact Resistance Band Plus. Built for durability and engineered for superior sports experience.,Sports,user_017,3.1,Functional but could use some improvements.,494,122
ITEM_0066,Compact Resistance Band Plus,Upgrade your lifestyle with the Compact Resistance Band Plus. Built for durability and engineered for superior sports experience.,Sports,user_050,4.2,Can't believe how good this is for the price. Amazing deal!,191,1
ITEM_0066,Compact Resistance Band Plus,Upgrade your lifestyle with the Compact Resistance Band Plus. Built for durability and engineered for superior sports experience.,Sports,user_042,2.5,"Works as described. No complaints, no surprises.",2,0
ITEM_0066,Compact Resistance Band Plus,Upgrade your lifestyle with the Compact Resistance Band Plus. Built for durability and engineered for superior sports experience.,Sports,user_029,2.9,Neither great nor terrible. Just average.,52,12
ITEM_0066,Compact Resistance Band Plus,Upgrade your lifestyle with the Compact Resistance Band Plus. Built for durability and engineered for superior sports experience.,Sports,user_065,2.6,Decent quality for the price range. Not bad.,23,4
ITEM_0066,Compact Resistance Band Plus,Upgrade your lifestyle with the Compact Resistance Band Plus. Built for durability and engineered for superior sports experience.,Sports,user_038,4.6,Can't believe how good this is for the price. Amazing deal!,172,27
ITEM_0067,Portable Boots One,The Portable Boots One is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_052,4.7,Five stars! This is exactly what I was looking for.,67,6
ITEM_0067,Portable Boots One,The Portable Boots One is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_094,4.2,Can't believe how good this is for the price. Amazing deal!,187,45
ITEM_0067,Portable Boots One,The Portable Boots One is a top-rated clothing item designed for modern users who value quality and convenience.,Clothing,user_084,3.7,Functional but could use some improvements.,130,34
